home_team,away_team,week,posteam,defteam,side_of_field,yardline_100,down,play_type,yards_gained,qb_kneel,qb_spike,qb_scramble,field_goal_result,extra_point_result,two_point_conv_result,td_team,epa,third_down_converted,fourth_down_converted,interception,penalty,fumble_lost,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,extra_point_attempt,two_point_attempt,kickoff_attempt,complete_pass,passer_player_name,passing_yards,receiver_player_name,receiving_yards,rusher_player_name,rushing_yards,fumbled_1_player_name,penalty_team,penalty_yards
NO,ARI,1,NO,ARI,NO,74.0,3.0,pass,0.0,0,0,0,,,,,-1.5457959654741,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S.Rattler,,,,,,,,
NO,ARI,1,NO,ARI,NO,74.0,4.0,punt,0.0,0,0,0,,,,,-0.436323695350438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
NO,ARI,1,ARI,NO,ARI,66.0,1.0,pass,5.0,0,0,0,,,,,0.0410655138548464,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,K.Murray,5.0,T.McBride,5.0,,,,,
NO,ARI,1,ARI,NO,ARI,61.0,2.0,run,13.0,0,0,1,,,,,1.13354981667362,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,K.Murray,13.0,,,
NO,ARI,1,ARI,NO,NO,48.0,1.0,run,1.0,0,0,0,,,,,-0.445743056712672,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,J.Conner,1.0,,,
NO,ARI,1,ARI,NO,NO,47.0,2.0,pass,0.0,0,0,0,,,,,-0.883086086716503,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K.Murray,,,,,,,,
NO,ARI,1,ARI,NO,NO,47.0,3.0,no_play,0.0,0,0,0,,,,,2.24755930528045,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,NO,13.0
NO,ARI,1,ARI,NO,NO,34.0,1.0,no_play,0.0,0,0,0,,,,,-0.631546958116815,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,ARI,5.0
NO,ARI,1,ARI,NO,NO,39.0,1.0,pass,0.0,0,0,0,,,,,-0.653991645202041,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K.Murray,,,,,,,,
NO,ARI,1,ARI,NO,NO,39.0,2.0,run,12.0,0,0,0,,,,,1.1524833565345,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,J.Conner,12.0,,,
NO,ARI,1,ARI,NO,NO,27.0,3.0,pass,5.0,0,0,0,,,,,1.11316926509608,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,K.Murray,5.0,Mi.Wilson,5.0,,,,,
NO,ARI,1,ARI,NO,NO,22.0,1.0,run,3.0,0,0,0,,,,,-0.342590574990027,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,J.Conner,3.0,,,
NO,ARI,1,ARI,NO,NO,19.0,2.0,pass,0.0,0,0,0,,,,,-0.650759270298295,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K.Murray,,E.Higgins,,,,,,
NO,ARI,1,ARI,NO,NO,19.0,3.0,no_play,0.0,0,0,0,,,,,-0.459013455314562,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,ARI,5.0
NO,ARI,1,ARI,NO,NO,24.0,3.0,pass,0.0,0,0,0,,,,,-1.06060263332055,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K.Murray,,Mi.Wilson,,,,,,
NO,ARI,1,ARI,NO,NO,24.0,4.0,field_goal,0.0,0,0,0,made,,,,0.859787323550145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
NO,ARI,1,NO,ARI,ARI,35.0,,kickoff,0.0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,
NO,ARI,1,NO,ARI,NO,75.0,1.0,pass,11.0,0,0,0,,,,,0.676772792590782,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,S.Rattler,11.0,J.Johnson,11.0,,,,,
NO,ARI,1,NO,ARI,NO,64.0,1.0,run,2.0,0,0,0,,,,,-0.557267586933449,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,S.Rattler,2.0,,,
NO,ARI,1,NO,ARI,NO,62.0,2.0,pass,13.0,0,0,0,,,,,1.35763366660103,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,S.Rattler,13.0,C.Olave,13.0,,,,,
NO,ARI,1,NO,ARI,ARI,49.0,1.0,no_play,0.0,0,0,0,,,,,-0.511612441390753,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,NO,5.0
NO,ARI,1,NO,ARI,NO,54.0,1.0,run,10.0,0,0,0,,,,,0.449462406570092,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,K.Miller,10.0,,,
NO,ARI,1,NO,ARI,ARI,44.0,2.0,no_play,0.0,0,0,0,,,,,-1.07745226100087,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,NO,10.0
NO,ARI,1,NO,ARI,NO,54.0,2.0,no_play,0.0,0,0,0,,,,,1.13340081134811,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,ARI,5.0
NO,ARI,1,NO,ARI,ARI,49.0,1.0,run,9.0,0,0,0,,,,,0.628670706879348,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,A.Kamara,9.0,,,
NO,ARI,1,NO,ARI,ARI,40.0,2.0,run,2.0,0,0,0,,,,,-0.0360954953357577,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,A.Kamara,2.0,,,
NO,ARI,1,NO,ARI,ARI,38.0,1.0,no_play,0.0,0,0,0,,,,,-0.804590623825789,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,NO,5.0
NO,ARI,1,NO,ARI,ARI,43.0,1.0,run,6.0,0,0,0,,,,,0.232678657164797,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,S.Rattler,6.0,,,
NO,ARI,1,NO,ARI,ARI,37.0,2.0,pass,12.0,0,0,0,,,,,1.37107296788599,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,S.Rattler,12.0,B.Cooks,12.0,,,,,
NO,ARI,1,NO,ARI,,,,,,0,0,0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
NO,ARI,1,NO,ARI,ARI,25.0,1.0,pass,7.0,0,0,0,,,,,0.413750811829232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,S.Rattler,7.0,A.Kamara,7.0,,,,,
NO,ARI,1,NO,ARI,ARI,18.0,2.0,run,18.0,0,0,0,,,,NO,2.03572015906684,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,A.Kamara,18.0,,,
NO,ARI,1,NO,ARI,ARI,15.0,,extra_point,0.0,0,0,0,,good,,,0.0511715660706391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,
NO,ARI,1,ARI,NO,NO,35.0,,kickoff,0.0,0,0,0,,,,,0.464473701547831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,
NO,ARI,1,ARI,NO,ARI,65.0,1.0,pass,6.0,0,0,0,,,,,0.277391066774726,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,K.Murray,6.0,T.Benson,6.0,,,,,
NO,ARI,1,ARI,NO,ARI,59.0,2.0,pass,45.0,0,0,0,,,,,3.19205127726309,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,K.Murray,45.0,M.Harrison,45.0,,,,,
NO,ARI,1,ARI,NO,NO,14.0,1.0,run,4.0,0,0,0,,,,,-0.28793810470961,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,T.Benson,4.0,,,
NO,ARI,1,ARI,NO,NO,10.0,2.0,run,4.0,0,0,0,,,,,0.0536068811779842,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,T.Benson,4.0,,,
NO,ARI,1,ARI,NO,NO,6.0,3.0,run,3.0,0,0,0,,,,,1.25594639638439,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,K.Murray,3.0,,,
NO,ARI,1,ARI,NO,NO,3.0,1.0,no_play,0.0,0,0,0,,,,,0.304061861417722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,NO,2.0
NO,ARI,1,ARI,NO,NO,1.0,1.0,run,0.0,0,0,0,,,,,-0.245029550744221,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,J.Conner,0.0,,,
NO,ARI,1,ARI,NO,NO,1.0,2.0,pass,1.0,0,0,0,,,,ARI,0.811590152967256,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,K.Murray,1.0,M.Harrison,1.0,,,,,
NO,ARI,1,ARI,NO,NO,15.0,,extra_point,0.0,0,0,0,,good,,,0.0511715660706391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,
NO,ARI,1,NO,ARI,ARI,35.0,,kickoff,0.0,0,0,0,,,,,1.0569252371788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,
NO,ARI,1,NO,ARI,NO,55.0,1.0,run,4.0,0,0,0,,,,,-0.235510239610449,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,D.Neal,4.0,,,
NO,ARI,1,NO,ARI,NO,51.0,2.0,pass,5.0,0,0,0,,,,,0.428171747596934,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,S.Rattler,5.0,C.Olave,5.0,,,,,
NO,ARI,1,NO,ARI,ARI,46.0,3.0,no_play,0.0,0,0,0,,,,,-1.03319914476015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,NO,4.0
NO,ARI,1,NO,ARI,50,50.0,3.0,pass,10.0,0,0,0,,,,,1.66713239485398,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,S.Rattler,10.0,C.Olave,10.0,,,,,
NO,ARI,1,NO,ARI,ARI,40.0,1.0,run,5.0,0,0,0,,,,,0.0769999076146632,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,D.Neal,5.0,,,
NO,ARI,1,NO,ARI,ARI,35.0,2.0,pass,4.0,0,0,0,,,,,0.0705173650057986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,S.Rattler,4.0,J.Johnson,4.0,,,,,
NO,ARI,1,NO,ARI,ARI,31.0,3.0,run,8.0,0,0,0,,,,,0.941858917009085,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,K.Miller,8.0,,,
NO,ARI,1,NO,ARI,ARI,23.0,1.0,run,2.0,0,0,0,,,,,-0.411142269615084,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,K.Miller,2.0,,,
NO,ARI,1,NO,ARI,ARI,21.0,2.0,pass,0.0,0,0,0,,,,,-0.634808838018216,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S.Rattler,,,,,,,,
NO,ARI,1,NO,ARI,ARI,21.0,3.0,pass,3.0,0,0,0,,,,,-0.784221821358545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,S.Rattler,3.0,C.Olave,3.0,,,,,
NO,ARI,1,NO,ARI,ARI,18.0,4.0,field_goal,0.0,0,0,0,made,,,,0.345912966771169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
NO,ARI,1,ARI,NO,NO,35.0,,kickoff,0.0,0,0,0,,,,,0.329461647896096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,
NO,ARI,1,ARI,NO,ARI,71.0,1.0,pass,0.0,0,0,0,,,,,-0.545378534588963,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K.Murray,,T.McBride,,,,,,
NO,ARI,1,ARI,NO,ARI,71.0,2.0,pass,0.0,0,0,0,,,,,-0.641429355135188,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K.Murray,,T.McBride,,,,,,
NO,ARI,1,ARI,NO,ARI,71.0,3.0,pass,11.0,0,0,0,,,,,1.71159395028371,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,K.Murray,11.0,T.McBride,11.0,,,,,
NO,ARI,1,ARI,NO,ARI,60.0,1.0,run,2.0,0,0,0,,,,,1.14762354298728,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,K.Murray,2.0,,NO,15.0
NO,ARI,1,ARI,NO,NO,43.0,1.0,no_play,0.0,0,0,0,,,,,-0.897734634869266,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,ARI,10.0
NO,ARI,1,ARI,NO,ARI,53.0,1.0,pass,-3.0,0,0,0,,,,,-0.726267843623646,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,K.Murray,-3.0,J.Conner,-3.0,,,,,
NO,ARI,1,ARI,NO,ARI,56.0,2.0,pass,11.0,0,0,0,,,,,0.204198515159078,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,K.Murray,11.0,M.Harrison,11.0,,,,,
NO,ARI,1,ARI,NO,NO,45.0,3.0,pass,25.0,0,0,0,,,,,2.7876767354901,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,K.Murray,25.0,T.McBride,25.0,,,,,
NO,ARI,1,ARI,NO,NO,20.0,1.0,no_play,0.0,0,0,0,,,,,0.646367086155806,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,NO,5.0
NO,ARI,1,ARI,NO,NO,15.0,1.0,run,7.0,0,0,0,,,,,0.11080166028114,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,J.Conner,7.0,,,
NO,ARI,1,ARI,NO,NO,8.0,1.0,pass,4.0,0,0,0,,,,,0.113319557916839,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,K.Murray,4.0,T.McBride,4.0,,,,,
NO,ARI,1,ARI,NO,NO,4.0,2.0,pass,4.0,0,0,0,,,,ARI,1.73689978290349,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,K.Murray,4.0,J.Conner,4.0,,,,,
NO,ARI,1,ARI,NO,NO,15.0,,extra_point,0.0,0,0,0,,good,,,0.0511715660706391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,
NO,ARI,1,NO,ARI,ARI,35.0,,kickoff,0.0,0,0,0,,,,,-0.0129606673726812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,
NO,ARI,1,NO,ARI,NO,71.0,1.0,run,6.0,0,0,0,,,,,-0.58655530132819,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,A.Kamara,6.0,,,
NO,ARI,1,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NO,ARI,1,NO,ARI,ARI,35.0,,kickoff,0.0,0,0,0,,,,,-0.734443634282798,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,NO,10.0
NO,ARI,1,NO,ARI,NO,85.0,1.0,pass,2.0,0,0,0,,,,,-0.467498532496393,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,S.Rattler,2.0,R.Shaheed,2.0,,,,,
NO,ARI,1,NO,ARI,NO,83.0,2.0,pass,17.0,0,0,0,,,,,1.72851702012122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,S.Rattler,17.0,R.Shaheed,17.0,,,,,
NO,ARI,1,NO,ARI,NO,66.0,1.0,run,1.0,0,0,0,,,,,-0.573094779625535,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,A.Kamara,1.0,,,
NO,ARI,1,NO,ARI,NO,65.0,2.0,pass,2.0,0,0,0,,,,,-0.552658809814602,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,S.Rattler,2.0,R.Shaheed,2.0,,,,,
NO,ARI,1,NO,ARI,NO,63.0,3.0,pass,-6.0,0,0,0,,,,,-2.22711409721524,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S.Rattler,,,,,,,,
NO,ARI,1,NO,ARI,NO,69.0,4.0,punt,0.0,0,0,0,,,,,0.349710118025541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
NO,ARI,1,ARI,NO,ARI,81.0,1.0,pass,-1.0,0,0,0,,,,,-0.976449432782829,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,K.Murray,-1.0,J.Conner,-1.0,,,,,
NO,ARI,1,ARI,NO,ARI,82.0,2.0,run,52.0,0,0,0,,,,,4.39817430253606,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,T.Benson,52.0,,,
NO,ARI,1,ARI,NO,NO,30.0,1.0,pass,0.0,0,0,0,,,,,-0.481221009511501,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K.Murray,,Mi.Wilson,,,,,,
NO,ARI,1,ARI,NO,NO,30.0,2.0,run,0.0,0,0,0,,,,,-0.725324729341082,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,T.Benson,0.0,,,
NO,ARI,1,ARI,NO,NO,30.0,3.0,pass,-2.0,0,0,0,,,,,-1.19179980085572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,K.Murray,-2.0,G.Dortch,-2.0,,,,,
NO,ARI,1,ARI,NO,NO,32.0,4.0,field_goal,0.0,0,0,0,made,,,,1.34132193868389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
NO,ARI,1,NO,ARI,ARI,35.0,,kickoff,0.0,0,0,0,,,,,0.107865666970611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,
NO,ARI,1,NO,ARI,NO,73.0,1.0,pass,0.0,0,0,0,,,,,-0.611671449616551,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S.Rattler,,J.Johnson,,,,,,
NO,ARI,1,NO,ARI,NO,73.0,2.0,pass,12.0,0,0,0,,,,,1.30233187670819,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,S.Rattler,12.0,J.Johnson,12.0,,,,,
NO,ARI,1,NO,ARI,NO,61.0,1.0,run,3.0,0,0,0,,,,,-0.2917345543392,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,A.Kamara,3.0,,,
NO,ARI,1,NO,ARI,NO,58.0,2.0,pass,0.0,0,0,0,,,,,-0.864051666343585,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S.Rattler,,C.Olave,,,,,,
NO,ARI,1,NO,ARI,NO,58.0,3.0,pass,11.0,0,0,0,,,,,2.00058249291033,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,S.Rattler,11.0,J.Johnson,11.0,,,,,
NO,ARI,1,NO,ARI,ARI,47.0,1.0,no_play,0.0,0,0,0,,,,,-0.547784525202587,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,NO,5.0
NO,ARI,1,NO,ARI,NO,52.0,1.0,pass,8.0,0,0,0,,,,,0.1961903963238,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,S.Rattler,8.0,C.Olave,8.0,,,,,
NO,ARI,1,NO,ARI,ARI,44.0,2.0,pass,6.0,0,0,0,,,,,0.316044752020389,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,S.Rattler,6.0,J.Johnson,6.0,,,,,
